code_uic,name,fret,voyageurs,code_ligne,rg_troncon,pk,ville,departement,num_departement,y_geo,x_geo
87212225,Saverne,O,O,70000,1,458+011,Saverne,Bas-Rhin,67,7.362064585704122,48.74464267560709
87212241,Graffenstaden,O,O,115000,1,006+977,Geispolsheim,Bas-Rhin,67,7.690042773007833,48.53295215681484
87212258,Geispolsheim,N,O,115000,1,008+330,Geispolsheim,Bas-Rhin,67,7.685083470275864,48.52118957771497
87212266,Fegersheim-Lipsheim,N,O,115000,1,011+830,Lipsheim,Bas-Rhin,67,7.672328564968048,48.49080627126732
87212274,Limersheim,N,O,115000,1,015+313,Hipsheim,Bas-Rhin,67,7.659682253417969,48.46072588082999
87212290,Schiltigheim,O,N,145000,1,003+004,Schiltigheim,Bas-Rhin,67,7.739601681631606,48.60884368086732
87212308,Bischheim,O,O,145000,1,003+382,Schiltigheim,Bas-Rhin,67,7.74183761330786,48.61190337769995
87212316,La Wantzenau,N,O,145000,1,012+020,La Wantzenau,Bas-Rhin,67,7.82507469852873,48.66534521263562
87212324,Kilstett,N,O,145000,1,014+747,Kilstett,Bas-Rhin,67,7.855196999735624,48.679576553372144
87212332,Gambsheim,N,O,145000,1,017+221,Gambsheim,Bas-Rhin,67,7.879260591137476,48.69510389748331
87212340,Herrlisheim,O,O,145000,1,021+528,Herrlisheim,Bas-Rhin,67,7.91032804035035,48.72764651099049
87212357,Drusenheim,N,O,145000,1,026+631,Drusenheim,Bas-Rhin,67,7.94772836798574,48.76599900112702
87212365,Sessenheim,N,O,145000,1,031+186,Sessenheim,Bas-Rhin,67,7.989404384253541,48.796276260574274
87212373,Rountzenheim,N,O,145000,1,034+334,Auenheim,Bas-Rhin,67,8.011781791876578,48.82044576328301
87212381,Reichstett,O,N,145000,1,007+675,Reichstett,Bas-Rhin,67,7.779225055089902,48.64071266166891
87212407,Roeschwoog,O,O,145000,1,036+314,Roeschwoog,Bas-Rhin,67,8.029855501245246,48.83365122600304
87212415,Roppenheim,N,O,145000,1,039+422,Beinheim,Bas-Rhin,67,8.062358557900676,48.851226656772084
87212431,Seltz,N,O,145000,1,045+196,Seltz,Bas-Rhin,67,8.098150966382955,48.896706059777365
87212449,Munchhausen,N,O,145000,1,049+569,Munchhausen,Bas-Rhin,67,8.141046499310965,48.92393158704121
87212456,Mothern,N,O,145000,1,051+584,Mothern,Bas-Rhin,67,8.161849013795889,48.934930651836964
87212464,Lauterbourg,O,O,145000,1,055+493,Lauterbourg,Bas-Rhin,67,8.182587532363396,48.96716996582567
87212720,Oberhoffen-Camp-de-Haguenau,O,N,150000,1,006+998,Oberhoffen-Sur-Moder,Bas-Rhin,67,7.855833751799631,48.789155347796914
87213058,Haguenau,O,O,146000,1,024+359,Haguenau,Bas-Rhin,67,7.782383193842469,48.813268914308225
87213108,Schweighouse-sur-Moder,O,O,159000,1,003+767,Schweighouse-Sur-Moder,Bas-Rhin,67,7.742619127039892,48.82878820093896
87213165,Obermodern,N,O,161000,1,013+878,Obermodern-Zutzendorf,Bas-Rhin,67,7.547134662886039,48.84206733643282
87213207,Mertzwiller,O,O,159000,1,010+804,Mertzwiller,Bas-Rhin,67,7.678279658108219,48.87217402963079
87213223,Gundershoffen,O,O,159000,1,015+162,Gundershoffen,Bas-Rhin,67,7.653248991210234,48.90524038784375
87213231,Reichshoffen-Usines,O,N,159000,1,016+822,Reichshoffen,Bas-Rhin,67,7.652436617456791,48.91943284002208
87213249,Reichshoffen-Ville,O,O,159000,1,018+257,Reichshoffen,Bas-Rhin,67,7.657962845741934,48.93068997897682
87213256,Niederbronn-les-Bains,O,O,159000,1,021+425,Niederbronn-Les-Bains,Bas-Rhin,67,7.633761577554735,48.952343834316274
87213405,Walbourg,N,O,146000,1,032+709,Walbourg,Bas-Rhin,67,7.809328235745368,48.885916360605734
87213413,Hoelschloch,N,O,146000,1,036+632,Surbourg,Bas-Rhin,67,7.831675226651149,48.91627697145677
87213421,Soultz-sous-Forêts,N,O,146000,1,041+072,Soultz-Sous-Forêts,Bas-Rhin,67,7.882363784547405,48.934542607292265
87213447,Hoffen,N,O,146000,1,044+823,Hoffen,Bas-Rhin,67,7.933334342280364,48.93122038223287
87213454,Hunspach,N,O,146000,1,048+950,Hunspach,Bas-Rhin,67,7.954017147393979,48.961462272109436
87213462,Riedseltz,N,O,146000,1,052+329,Riedseltz,Bas-Rhin,67,7.963036748076364,48.99065848071727
87213470,Wissembourg,O,O,146000,1,057+667,Wissembourg,Bas-Rhin,67,7.95053463848673,49.03147863013146
87213603,Marienthal,N,O,146000,1,019+526,Haguenau,Bas-Rhin,67,7.823622604829137,48.78184110784927
87213611,Bischwiller,O,O,146000,1,016+790,Bischwiller,Bas-Rhin,67,7.851355674808228,48.765575390214615
87213660,Kurtzenhouse,N,O,146000,1,012+298,Kurtzenhouse,Bas-Rhin,67,7.813360095310275,48.74188803934608
87213678,Weyersheim,N,O,146000,1,009+378,Weyersheim,Bas-Rhin,67,7.797037500770733,48.71798070228709
87213686,Hoerdt,N,O,146000,1,007+193,Hoerdt,Bas-Rhin,67,7.7797685201344,48.70309760982452
87213744,Wingen-sur-Moder,N,O,161000,1,029+980,Wingen-Sur-Moder,Bas-Rhin,67,7.381540309334985,48.92008500247013
87213785,Ingwiller,N,O,161000,1,020+510,Ingwiller,Bas-Rhin,67,7.47674515511438,48.872010852923545
87214056,Sélestat,O,O,111000,1,000+000,Selestat,Bas-Rhin,67,7.442441424608559,48.2606544212921
87214106,Ebersheim,N,O,115000,1,036+394,Ebersheim,Bas-Rhin,67,7.49429557245806,48.309938552358666
87214114,Kogenheim,N,O,115000,1,031+968,Kogenheim,Bas-Rhin,67,7.535256303145657,48.33901322206883
87214122,Benfeld,N,O,115000,1,026+687,Benfeld,Bas-Rhin,67,7.584028888287825,48.373645029444205
87214130,Matzenheim,N,O,115000,1,022+848,Matzenheim,Bas-Rhin,67,7.619474990958996,48.39883366259973
87214148,Erstein,N,O,115000,1,019+771,Erstein,Bas-Rhin,67,7.638508175326063,48.42329588472855
87214205,Scherwiller,N,O,111000,1,003+464,Scherwiller,Bas-Rhin,67,7.430588256913284,48.286882007940456
87214213,Dambach-la-Ville,N,O,111000,1,007+415,Dambach-La-Ville,Bas-Rhin,67,7.43582504943569,48.321586731686594
87214221,Epfig,N,O,111000,1,012+510,Epfig,Bas-Rhin,67,7.450428471070055,48.36371868266161
87214239,Eichhoffen,N,O,111000,1,014+892,Eichhoffen,Bas-Rhin,67,7.449548775348854,48.382515682616486
87214247,Barr,N,O,111000,1,017+434,Barr,Bas-Rhin,67,7.456999566070088,48.40328808516546
87214254,Gertwiller,N,O,111000,1,018+862,Gertwiller,Bas-Rhin,67,7.466354571437926,48.413335554660975
87214270,Goxwiller,N,O,111000,1,021+351,Goxwiller,Bas-Rhin,67,7.478786397235771,48.43277220196985
87214288,Obernai,N,O,111000,1,024+711,Obernai,Bas-Rhin,67,7.48911643635272,48.462123658357406
87214296,Bischoffsheim,N,O,111000,1,027+674,Bischoffsheim,Bas-Rhin,67,7.497956250479541,48.48701434522969
87214320,Rosheim,O,O,111000,1,029+755,Rosheim,Bas-Rhin,67,7.491321398410758,48.505209749442734
87214338,Dorlisheim,N,O,111000,1,031+922,Dorlisheim,Bas-Rhin,67,7.493034019441705,48.52464790963129
87214502,Lingolsheim,N,O,110000,1,005+205,Lingolsheim,Bas-Rhin,67,7.678357318550331,48.5593871311156
87214528,Entzheim,N,O,110000,1,009+074,Entzheim,Bas-Rhin,67,7.629368989794591,48.54717742005756
87214536,Duppigheim,N,O,110000,1,012+305,Duppigheim,Bas-Rhin,67,7.587072359646609,48.54404266185156
87214544,Duttlenheim,O,O,110000,1,013+860,Dachstein,Bas-Rhin,67,7.566239496050476,48.54543654154971
87214551,Dachstein,N,O,110000,1,016+355,Molsheim,Bas-Rhin,67,7.532650695702075,48.54274385104751
87214577,Molsheim,O,O,110000,1,018+912,Molsheim,Bas-Rhin,67,7.500117588274114,48.53746862797946
87214585,Mutzig,O,O,110000,1,021+857,Mutzig,Bas-Rhin,67,7.462406503086941,48.533593276976994
87214593,Gresswiller,O,O,110000,1,024+728,Gresswiller,Bas-Rhin,67,7.42442392943557,48.533185884953646
87214635,Urmatt,O,O,110000,1,031+560,Urmatt,Bas-Rhin,67,7.339126444279431,48.525715589868824
87214643,Mullerhof,N,O,110000,1,033+517,Urmatt,Bas-Rhin,67,7.312616500561601,48.52473877313215
87214650,Lutzelhouse,N,O,110000,1,035+076,Muhlbach-Sur-Bruche,Bas-Rhin,67,7.294179308049222,48.51807404494722
87214676,Wisches,N,O,110000,1,037+225,Wisches,Bas-Rhin,67,7.270155332950564,48.507473185387894
87214684,Russ-Hersbach,N,O,110000,1,038+950,Wisches,Bas-Rhin,67,7.251692730094511,48.49814216698774
87214692,Schirmeck-La Broque,O,O,110000,1,042+425,Schirmeck,Bas-Rhin,67,7.215942084030169,48.48000390764602
87214726,Rothau,N,O,110000,1,044+926,Rothau,Bas-Rhin,67,7.207432343690648,48.45922303173024
87214734,Fouday,N,O,110000,1,049+677,Fouday,Bas-Rhin,67,7.187395299204552,48.42524781296892
87214742,St-Blaise-la-Roche-Poutay,N,O,110000,1,052+346,Saint-Blaise-La-Roche,Bas-Rhin,67,7.165571428718571,48.407715325539854
87214759,Saulxures,N,O,110000,1,054+864,Colroy-La-Roche,Bas-Rhin,67,7.148133697254386,48.389842359968284
87214775,Bourg-Bruche,N,O,110000,1,058+462,Bourg-Bruche,Bas-Rhin,67,7.137239281835361,48.36018907228446
87214783,Saales,N,O,110000,1,061+622,Saales,Bas-Rhin,67,7.110880725329616,48.347294703282934
87214809,Châtenois (Bas-Rhin),O,N,116000,1,004+731,Châtenois,Bas-Rhin,67,7.401331365912151,48.27641611439358
87214825,La Vancelle,O,N,116000,1,009+185,Kintzheim,Bas-Rhin,67,7.34634820775523,48.27695021439834
87215459,Sarre-Union,N,O,168000,1,017+943,Sarre-Union,Bas-Rhin,67,7.084947036223359,48.93586133744758
87215483,Schopperten,N,O,168000,1,021+131,Schopperten,Bas-Rhin,67,7.055576639754776,48.945922397717084
87215491,Keskastel,N,O,168000,1,023+426,Keskastel,Bas-Rhin,67,7.049041898103694,48.965393607993505
87215632,Oermingen,N,O,161000,1,057+629,Oermingen,Bas-Rhin,67,7.131867894670417,49.00041856696065
87215665,Diemeringen,O,O,161000,1,048+386,Diemeringen,Bas-Rhin,67,7.185182476605121,48.94096956044831
87215699,Tieffenbach-Struth,N,O,161000,1,040+609,Tieffenbach,Bas-Rhin,67,7.255222037197649,48.90631229003307
87215772,Drulingen,O,N,167000,1,019+555,Drulingen,Bas-Rhin,67,7.183056619080274,48.87314027628318
87338517,Hoenheim-Tram,N,O,145000,1,005+625,Hoenheim,Bas-Rhin,67,7.758131558822099,48.628759388264264
87338525,Krimmeri-Meinau,N,O,142000,1,003+271,Strasbourg,Bas-Rhin,67,7.752139972162632,48.56391789468617
87319012,Aix-en-Provence-TGV,N,O,752000,1,699+140,Aix-En-Provence,Bouches-Du-Rhône,13,5.317306755615249,43.455236570556686
87439554,Vitrolles-Aéroport-Marseille-Provence,N,O,830000,1,840+000,Vitrolles,Bouches-Du-Rhône,13,5.237107512143576,43.441197332164776
87580340,Arenc-Euroméditerranée,N,O,939001,1,859+233,Marseille,Bouches-Du-Rhône,13,5.367806699275027,43.31288294485868
87635581,La Barasse,N,O,930000,1,009+824,Marseille,Bouches-Du-Rhône,13,5.483977494147927,43.28603146046953
87674770,Aix-en-Provence-Marchandises,O,N,928106,1,000+119,Aix-En-Provence,Bouches-Du-Rhône,13,5.361302330941023,43.498323240113415
87751008,Marseille-St-Charles,O,O,830000,1,862+050,Marseille,Bouches-Du-Rhône,13,5.380843379830792,43.3032831626636
87751081,Marseille-Blancarde,O,O,937000,1,000+157,Marseille,Bouches-Du-Rhône,13,5.406776471855542,43.29619349533267
87751107,Marseille-Prado,O,N,937000,1,003+238,Marseille,Bouches-Du-Rhône,13,5.399603345623433,43.27873141561914
87751370,Meyrargues,N,O,905000,2,382+048,Meyrargues,Bouches-Du-Rhône,13,5.539284286572694,43.644079505354135
87751404,Aix-en-Provence,N,O,905000,2,408+274,Aix-En-Provence,Bouches-Du-Rhône,13,5.44524991495555,43.52271413655809
87751420,Gardanne,O,O,905000,2,419+361,Gardanne,Bouches-Du-Rhône,13,5.463066937600604,43.456060550262265
87751438,Simiane,N,O,905000,2,423+264,Simiane-Collongue,Bouches-Du-Rhône,13,5.425818535192259,43.43473227186193
87751560,La Barque-Fuveau,O,N,947000,1,070+845,Fuveau,Bouches-Du-Rhône,13,5.547298057244098,43.47038489709755
87751602,L'Estaque,N,O,939001,1,851+699,Marseille,Bouches-Du-Rhône,13,5.321378031505878,43.363795125943106
87751636,Séon-St-Henry,N,O,830000,1,853+219,Marseille,Bouches-Du-Rhône,13,5.339985969506922,43.36228527404814
87751644,St-Louis-les-Aygalades,O,N,830000,1,855+985,Marseille,Bouches-Du-Rhône,13,5.365244247144653,43.34589431841473
87751701,St-Marcel,O,O,930000,1,008+414,Marseille,Bouches-Du-Rhône,13,5.467151073817465,43.28831342757475
87751719,La Pomme,N,O,930000,1,006+237,Marseille,Bouches-Du-Rhône,13,5.44133859765877,43.290550286222945
87751743,La Penne-sur-Huveaune,N,O,930000,1,012+448,La Penne-Sur-Huveaune,Bouches-Du-Rhône,13,5.515553840898035,43.284789141416624
87751750,Aubagne,O,O,930000,1,016+945,Aubagne,Bouches-Du-Rhône,13,5.566716479321149,43.29621661369681
87751776,Cassis,O,O,930000,1,026+848,Cassis,Bouches-Du-Rhône,13,5.553191943191577,43.234103170066064
87751784,La Ciotat,N,O,930000,1,036+517,Ciotat (La),Bouches-Du-Rhône,13,5.632868531493131,43.199604893876845
87751800,Septèmes,N,O,905000,2,430+228,Septemes-Les-Vallons,Bouches-Du-Rhône,13,5.369992482206597,43.403064809469726
87751826,St-Antoine (MR),N,O,905000,2,434+838,Marseille,Bouches-Du-Rhône,13,5.35816196059781,43.36927347077218
87751842,Ste-Marthe-en-Provence,N,O,905000,2,439+374,Marseille,Bouches-Du-Rhône,13,5.390586061944678,43.339304773216654
87752717,Marseille-Maritime-Canet,O,N,940100,1,001+157,Marseille,Bouches-Du-Rhône,13,5.3673647308427,43.33129999560374
87752808,Marseille-Maritime-Arenc,O,N,940100,1,001+200,Marseille,Bouches-Du-Rhône,13,5.367674799702303,43.330987291504954
87753004,Miramas,O,O,830000,1,809+278,Miramas,Bouches-Du-Rhône,13,4.999641779220911,43.58092152299963
87753186,Entressen,O,N,830000,1,804+584,Istres,Bouches-Du-Rhône,13,4.943248692434531,43.58910869243561
87753202,St-Chamas,N,O,830000,1,814+347,Saint-Chamas,Bouches-Du-Rhône,13,5.040135116190482,43.55105812225467
87753228,Berre,O,N,830000,1,828+609,Berre-L'Etang,Bouches-Du-Rhône,13,5.179101685791576,43.50093056891871
87753251,Rognac,O,O,830000,1,834+914,Rognac,Bouches-Du-Rhône,13,5.230871961760132,43.48657785886441
